Date	Province_CN	City_CN	From_Province	From_City	To_Province	To_City	Index
2020-03-13	云南省	昆明市	Yunnan	Kunming	Hubei	Wuhan	0.22
2020-03-13	安徽省	阜阳市	Anhui	Fuyang	Hubei	Wuhan	0.21
2020-03-13	江西省	九江市	Jiangxi	Jiujiang	Hubei	Wuhan	0.2
2020-03-13	江西省	南昌市	Jiangxi	Nanchang	Hubei	Wuhan	0.2
2020-03-13	山东省	潍坊市	Shandong	Weifang	Hubei	Wuhan	0.2
2020-03-13	安徽省	合肥市	Anhui	Hefei	Hubei	Wuhan	0.19
2020-03-13	四川省	成都市	Sichuan	Chengdu	Hubei	Wuhan	0.17
2020-03-13	河南省	商丘市	Henan	Shangqiu	Hubei	Wuhan	0.16
2020-03-13	广西壮族自治区	北海市	Guangxi	Beihai	Hubei	Wuhan	0.15
2020-03-13	湖南省	常德市	Hunan	Changde	Hubei	Wuhan	0.15
2020-03-13	广西壮族自治区	南宁市	Guangxi	Nanning	Hubei	Wuhan	0.15
2020-03-13	广东省	惠州市	Guangdong	Huizhou	Hubei	Wuhan	0.14
2020-03-13	江苏省	苏州市	Jiangsu	Suzhou	Hubei	Wuhan	0.13
2020-03-13	湖南省	株洲市	Hunan	Zhuzhou	Hubei	Wuhan	0.12
2020-03-13	河南省	周口市	Henan	Zhoukou	Hubei	Wuhan	0.12
2020-03-13	安徽省	宿州市	Anhui	Suzhou	Hubei	Wuhan	0.11
2020-03-13	广东省	珠海市	Guangdong	Zhuhai	Hubei	Wuhan	0.1
2020-03-13	广东省	东莞市	Guangdong	Dongguan	Hubei	Wuhan	0.1
2020-03-13	广西壮族自治区	桂林市	Guangxi	Guilin	Hubei	Wuhan	0.1
2020-03-13	陕西省	西安市	Shaanxi	Xi'an	Hubei	Wuhan	0.09
2020-03-13	河北省	邯郸市	Hebei	Handan	Hubei	Wuhan	0.09
2020-03-13	海南省	三亚市	Hainan	Sanya	Hubei	Wuhan	0.09
2020-03-13	海南省	海口市	Hainan	Haikou	Hubei	Wuhan	0.09
2020-03-13	河南省	开封市	Henan	Kaifeng	Hubei	Wuhan	0.09
2020-03-13	广东省	湛江市	Guangdong	Zhanjiang	Hubei	Wuhan	0.09
2020-03-13	广东省	佛山市	Guangdong	Foshan	Hubei	Wuhan	0.09
2020-03-13	天津市	天津市	Tianjin	Tianjin	Hubei	Wuhan	0.09
2020-03-13	安徽省	芜湖市	Anhui	Wuhu	Hubei	Wuhan	0.09
2020-03-13	山东省	临沂市	Shandong	Linyi	Hubei	Wuhan	0.09
2020-03-13	浙江省	杭州市	Zhejiang	Hangzhou	Hubei	Wuhan	0.09
2020-03-13	四川省	南充市	Sichuan	Nanchong	Hubei	Wuhan	0.09
2020-03-13	湖南省	怀化市	Hunan	Huaihua	Hubei	Wuhan	0.09
2020-03-13	江苏省	徐州市	Jiangsu	Xuzhou	Hubei	Wuhan	0.09
2020-03-13	湖北省	神农架林区	Hubeisheng	Shennongjialinqu	Hubei	Wuhan	0.09
2020-03-13	福建省	福州市	Fujian	Fuzhou	Hubei	Wuhan	0.09
2020-03-13	河南省	漯河市	Henan	Luohe	Hubei	Wuhan	0.09
2020-03-13	江苏省	南京市	Jiangsu	Nanjing	Hubei	Wuhan	0.09
2020-03-13	河北省	保定市	Hebei	Baoding	Hubei	Wuhan	0.09
2020-03-13	福建省	泉州市	Fujian	Quanzhou	Hubei	Wuhan	0.08
2020-03-13	安徽省	滁州市	Anhui	Chuzhou	Hubei	Wuhan	0.08
2020-03-13	河北省	沧州市	Hebei	Cangzhou	Hubei	Wuhan	0.08
2020-03-13	江苏省	泰州市	Jiangsu	Taizhou	Hubei	Wuhan	0.08
2020-03-13	河北省	石家庄市	Hebei	Shijiazhuang	Hubei	Wuhan	0.08
2020-03-13	江苏省	镇江市	Jiangsu	Zhenjiang	Hubei	Wuhan	0.08
2020-03-13	山东省	菏泽市	Shandong	Heze	Hubei	Wuhan	0.07
2020-03-13	湖南省	邵阳市	Hunan	Shaoyang	Hubei	Wuhan	0.07
2020-03-13	山东省	济南市	Shandong	Jinan	Hubei	Wuhan	0.07
2020-03-13	江西省	吉安市	Jiangxi	Ji'an	Hubei	Wuhan	0.07
2020-03-13	河北省	唐山市	Hebei	Tangshan	Hubei	Wuhan	0.07
2020-03-13	安徽省	铜陵市	Anhui	Tongling	Hubei	Wuhan	0.07
2020-03-13	湖南省	衡阳市	Hunan	Hengyang	Hubei	Wuhan	0.07
2020-03-13	河南省	濮阳市	Henan	Puyang	Hubei	Wuhan	0.07
2020-03-13	江苏省	盐城市	Jiangsu	Yancheng	Hubei	Wuhan	0.07
2020-03-13	湖南省	益阳市	Hunan	Yiyang	Hubei	Wuhan	0.07
2020-03-13	云南省	西双版纳傣族自治州	Yunnansheng	Xishuangbannadaizuzizhizhou	Hubei	Wuhan	0.06
2020-03-13	河北省	廊坊市	Hebei	Langfang	Hubei	Wuhan	0.06
2020-03-13	安徽省	安庆市	Anhui	Anqing	Hubei	Wuhan	0.06
2020-03-13	湖南省	永州市	Hunan	Yongzhou	Hubei	Wuhan	0.06
2020-03-13	云南省	曲靖市	Yunnan	Qujing	Hubei	Wuhan	0.06
2020-03-13	浙江省	温州市	Zhejiang	Wenzhou	Hubei	Wuhan	0.06
2020-03-13	江西省	宜春市	Jiangxi	Yichun	Hubei	Wuhan	0.06
2020-03-13	四川省	达州市	Sichuan	Dazhou	Hubei	Wuhan	0.05
2020-03-13	广东省	汕头市	Guangdong	Shantou	Hubei	Wuhan	0.05
2020-03-13	山西省	晋城市	Shanxi	Jincheng	Hubei	Wuhan	0.05
2020-03-13	江西省	赣州市	Jiangxi	Ganzhou	Hubei	Wuhan	0.05
2020-03-13	河北省	邢台市	Hebei	Xingtai	Hubei	Wuhan	0.05
2020-03-13	黑龙江省	哈尔滨市	Heilongjiang	Harbin	Hubei	Wuhan	0.05
2020-03-13	陕西省	渭南市	Shaanxi	Weinan	Hubei	Wuhan	0.05
2020-03-13	陕西省	咸阳市	Shaanxi	Xianyang	Hubei	Wuhan	0.05
2020-03-13	江苏省	无锡市	Jiangsu	Wuxi	Hubei	Wuhan	0.05
2020-03-13	山东省	泰安市	Shandong	Tai'an	Hubei	Wuhan	0.05
2020-03-13	山东省	青岛市	Shandong	Qingdao	Hubei	Wuhan	0.05
2020-03-13	安徽省	亳州市	Anhui	Bozhou	Hubei	Wuhan	0.05
2020-03-13	江西省	萍乡市	Jiangxi	Pingxiang	Hubei	Wuhan	0.05
2020-03-14	湖北省	黄冈市	Hubei	Huanggang	Hubei	Wuhan	18.11
2020-03-14	湖北省	孝感市	Hubei	Xiaogan	Hubei	Wuhan	12.53
2020-03-14	湖北省	咸宁市	Hubei	Xianning	Hubei	Wuhan	7.32
2020-03-14	湖北省	荆州市	Hubei	Jingzhou	Hubei	Wuhan	7.2
2020-03-14	湖北省	恩施土家族苗族自治州	Hubeisheng	Enshitujiazumiaozuzizhizhou	Hubei	Wuhan	6.2
2020-03-14	湖北省	宜昌市	Hubei	Yichang	Hubei	Wuhan	4.99
2020-03-14	湖北省	襄阳市	Hubei	Xiangyang	Hubei	Wuhan	4.29
2020-03-14	湖北省	十堰市	Hubei	Shiyan	Hubei	Wuhan	3.9
2020-03-14	湖北省	仙桃市	Hubei	Xiantao	Hubei	Wuhan	3.64
2020-03-14	湖北省	黄石市	Hubei	Huangshi	Hubei	Wuhan	3.21
2020-03-14	湖北省	荆门市	Hubei	Jingmen	Hubei	Wuhan	3.2
2020-03-14	湖北省	鄂州市	Hubei	Ezhou	Hubei	Wuhan	2.99
2020-03-14	湖北省	随州市	Hubei	Suizhou	Hubei	Wuhan	2.17
2020-03-14	湖北省	天门市	Hubei	Tianmen	Hubei	Wuhan	2.17
2020-03-14	福建省	厦门市	Fujian	Xiamen	Hubei	Wuhan	1.52
2020-03-14	湖北省	潜江市	Hubei	Qianjiang	Hubei	Wuhan	1.14
2020-03-14	湖南省	长沙市	Hunan	Changsha	Hubei	Wuhan	0.85
2020-03-14	河南省	信阳市	Henan	Xinyang	Hubei	Wuhan	0.6
2020-03-14	重庆市	重庆市	Chongqing	Chongqing	Hubei	Wuhan	0.51
2020-03-14	河南省	南阳市	Henan	Nanyang	Hubei	Wuhan	0.5
2020-03-14	湖南省	岳阳市	Hunan	Yueyang	Hubei	Wuhan	0.49
2020-03-14	上海市	上海市	Shanghai	Shanghai	Hubei	Wuhan	0.34
2020-03-14	广东省	深圳市	Guangdong	Shenzhen	Hubei	Wuhan	0.32
2020-03-14	山东省	潍坊市	Shandong	Weifang	Hubei	Wuhan	0.29
2020-03-14	北京市	北京市	Beijing	Beijing	Hubei	Wuhan	0.28
2020-03-14	河南省	郑州市	Henan	Zhengzhou	Hubei	Wuhan	0.28
2020-03-14	广东省	广州市	Guangdong	Guangzhou	Hubei	Wuhan	0.27
2020-03-14	河南省	驻马店市	Henan	Zhumadian	Hubei	Wuhan	0.25
2020-03-14	湖南省	衡阳市	Hunan	Hengyang	Hubei	Wuhan	0.25
2020-03-14	四川省	成都市	Sichuan	Chengdu	Hubei	Wuhan	0.23
2020-03-14	河南省	商丘市	Henan	Shangqiu	Hubei	Wuhan	0.23
2020-03-14	安徽省	安庆市	Anhui	Anqing	Hubei	Wuhan	0.2
2020-03-14	安徽省	合肥市	Anhui	Hefei	Hubei	Wuhan	0.2
2020-03-14	江西省	九江市	Jiangxi	Jiujiang	Hubei	Wuhan	0.16
2020-03-14	福建省	福州市	Fujian	Fuzhou	Hubei	Wuhan	0.16
2020-03-14	江苏省	南京市	Jiangsu	Nanjing	Hubei	Wuhan	0.15
2020-03-14	广东省	东莞市	Guangdong	Dongguan	Hubei	Wuhan	0.15
2020-03-14	云南省	昆明市	Yunnan	Kunming	Hubei	Wuhan	0.14
2020-03-14	江西省	南昌市	Jiangxi	Nanchang	Hubei	Wuhan	0.14
2020-03-14	安徽省	滁州市	Anhui	Chuzhou	Hubei	Wuhan	0.13
2020-03-14	安徽省	六安市	Anhui	Lu'an	Hubei	Wuhan	0.12
2020-03-14	海南省	三亚市	Hainan	Sanya	Hubei	Wuhan	0.12
2020-03-14	河南省	周口市	Henan	Zhoukou	Hubei	Wuhan	0.12
2020-03-14	浙江省	杭州市	Zhejiang	Hangzhou	Hubei	Wuhan	0.11
2020-03-14	广东省	珠海市	Guangdong	Zhuhai	Hubei	Wuhan	0.11
2020-03-14	河北省	邯郸市	Hebei	Handan	Hubei	Wuhan	0.1
2020-03-14	湖南省	常德市	Hunan	Changde	Hubei	Wuhan	0.1
2020-03-14	湖南省	娄底市	Hunan	Loudi	Hubei	Wuhan	0.1
2020-03-14	安徽省	芜湖市	Anhui	Wuhu	Hubei	Wuhan	0.1
2020-03-14	广西壮族自治区	桂林市	Guangxi	Guilin	Hubei	Wuhan	0.1
2020-03-14	山东省	临沂市	Shandong	Linyi	Hubei	Wuhan	0.09
2020-03-14	山东省	济南市	Shandong	Jinan	Hubei	Wuhan	0.09
2020-03-14	湖南省	株洲市	Hunan	Zhuzhou	Hubei	Wuhan	0.09
2020-03-14	河南省	漯河市	Henan	Luohe	Hubei	Wuhan	0.09
2020-03-14	湖南省	益阳市	Hunan	Yiyang	Hubei	Wuhan	0.09
2020-03-14	河南省	平顶山市	Henan	Pingdingshan	Hubei	Wuhan	0.09
2020-03-14	四川省	达州市	Sichuan	Dazhou	Hubei	Wuhan	0.08
2020-03-14	陕西省	西安市	Shaanxi	Xi'an	Hubei	Wuhan	0.08
2020-03-14	河南省	安阳市	Henan	Anyang	Hubei	Wuhan	0.08
2020-03-14	山东省	菏泽市	Shandong	Heze	Hubei	Wuhan	0.08
2020-03-14	海南省	海口市	Hainan	Haikou	Hubei	Wuhan	0.08
2020-03-14	山东省	青岛市	Shandong	Qingdao	Hubei	Wuhan	0.08
2020-03-14	吉林省	长春市	Jilin	Changchun	Hubei	Wuhan	0.08
2020-03-14	江苏省	苏州市	Jiangsu	Suzhou	Hubei	Wuhan	0.08
2020-03-14	辽宁省	沈阳市	Liaoning	Shenyang	Hubei	Wuhan	0.08
2020-03-14	福建省	泉州市	Fujian	Quanzhou	Hubei	Wuhan	0.08
2020-03-14	江苏省	宿迁市	Jiangsu	Suqian	Hubei	Wuhan	0.08
2020-03-14	山东省	济宁市	Shandong	Jining	Hubei	Wuhan	0.08
2020-03-14	河北省	承德市	Hebei	Chengde	Hubei	Wuhan	0.08
2020-03-14	广东省	惠州市	Guangdong	Huizhou	Hubei	Wuhan	0.08
2020-03-14	广西壮族自治区	北海市	Guangxi	Beihai	Hubei	Wuhan	0.07
2020-03-14	江苏省	徐州市	Jiangsu	Xuzhou	Hubei	Wuhan	0.07
2020-03-14	山西省	运城市	Shanxi	Yuncheng	Hubei	Wuhan	0.07
2020-03-14	河南省	新乡市	Henan	Xinxiang	Hubei	Wuhan	0.07
2020-03-14	广东省	湛江市	Guangdong	Zhanjiang	Hubei	Wuhan	0.07
2020-03-14	河北省	石家庄市	Hebei	Shijiazhuang	Hubei	Wuhan	0.07
2020-03-14	安徽省	淮南市	Anhui	Huainan	Hubei	Wuhan	0.07
2020-03-14	浙江省	温州市	Zhejiang	Wenzhou	Hubei	Wuhan	0.07
2020-03-14	广西壮族自治区	南宁市	Guangxi	Nanning	Hubei	Wuhan	0.07
2020-03-14	甘肃省	庆阳市	Gansu	Qingyang	Hubei	Wuhan	0.06
2020-03-14	江苏省	扬州市	Jiangsu	Yangzhou	Hubei	Wuhan	0.06
2020-03-14	黑龙江省	哈尔滨市	Heilongjiang	Harbin	Hubei	Wuhan	0.06
2020-03-14	湖南省	邵阳市	Hunan	Shaoyang	Hubei	Wuhan	0.06
2020-03-14	安徽省	阜阳市	Anhui	Fuyang	Hubei	Wuhan	0.06
2020-03-14	湖南省	张家界市	Hunan	Zhangjiajie	Hubei	Wuhan	0.06
2020-03-14	山东省	烟台市	Shandong	Yantai	Hubei	Wuhan	0.06
2020-03-14	河南省	开封市	Henan	Kaifeng	Hubei	Wuhan	0.06
2020-03-14	江西省	抚州市	Jiangxi	Fuzhou	Hubei	Wuhan	0.06
2020-03-14	河南省	三门峡市	Henan	Sanmenxia	Hubei	Wuhan	0.06
2020-03-14	河南省	焦作市	Henan	Jiaozuo	Hubei	Wuhan	0.06
2020-03-14	四川省	南充市	Sichuan	Nanchong	Hubei	Wuhan	0.05
2020-03-14	河北省	邢台市	Hebei	Xingtai	Hubei	Wuhan	0.05
2020-03-14	广西壮族自治区	防城港市	Guangxi	Fangchenggang	Hubei	Wuhan	0.05
2020-03-14	江苏省	淮安市	Jiangsu	Huai'an	Hubei	Wuhan	0.05
2020-03-14	贵州省	遵义市	Guizhou	Zunyi	Hubei	Wuhan	0.05
2020-03-14	福建省	漳州市	Fujian	Zhangzhou	Hubei	Wuhan	0.05
2020-03-14	浙江省	宁波市	Zhejiang	Ningbo	Hubei	Wuhan	0.05
2020-03-14	江苏省	盐城市	Jiangsu	Yancheng	Hubei	Wuhan	0.05
2020-03-14	湖南省	湘潭市	Hunan	Xiangtan	Hubei	Wuhan	0.05
2020-03-14	河南省	许昌市	Henan	Xuchang	Hubei	Wuhan	0.05
2020-03-15	湖北省	黄冈市	Hubei	Huanggang	Hubei	Wuhan	18.2
2020-03-15	湖北省	孝感市	Hubei	Xiaogan	Hubei	Wuhan	12.57
2020-03-15	湖北省	荆州市	Hubei	Jingzhou	Hubei	Wuhan	7.63
2020-03-15	湖北省	咸宁市	Hubei	Xianning	Hubei	Wuhan	6.59
2020-03-15	湖北省	恩施土家族苗族自治州	Hubeisheng	Enshitujiazumiaozuzizhizhou	Hubei	Wuhan	5.48
2020-03-15	湖北省	宜昌市	Hubei	Yichang	Hubei	Wuhan	4.87
2020-03-15	湖北省	襄阳市	Hubei	Xiangyang	Hubei	Wuhan	4.28
2020-03-15	湖北省	仙桃市	Hubei	Xiantao	Hubei	Wuhan	3.93
2020-03-15	湖北省	十堰市	Hubei	Shiyan	Hubei	Wuhan	3.92
2020-03-15	湖北省	荆门市	Hubei	Jingmen	Hubei	Wuhan	3.92
2020-03-15	湖北省	鄂州市	Hubei	Ezhou	Hubei	Wuhan	3.17
2020-03-15	湖北省	黄石市	Hubei	Huangshi	Hubei	Wuhan	3.05
2020-03-15	湖北省	天门市	Hubei	Tianmen	Hubei	Wuhan	2.44
2020-03-15	湖北省	随州市	Hubei	Suizhou	Hubei	Wuhan	2.12
2020-03-15	湖北省	潜江市	Hubei	Qianjiang	Hubei	Wuhan	1.25
2020-03-15	湖南省	岳阳市	Hunan	Yueyang	Hubei	Wuhan	0.75
2020-03-15	河南省	信阳市	Henan	Xinyang	Hubei	Wuhan	0.54
2020-03-15	重庆市	重庆市	Chongqing	Chongqing	Hubei	Wuhan	0.54
2020-03-15	河南省	南阳市	Henan	Nanyang	Hubei	Wuhan	0.53
2020-03-15	湖南省	长沙市	Hunan	Changsha	Hubei	Wuhan	0.53
2020-03-15	上海市	上海市	Shanghai	Shanghai	Hubei	Wuhan	0.41
2020-03-15	河南省	郑州市	Henan	Zhengzhou	Hubei	Wuhan	0.41
2020-03-15	广东省	深圳市	Guangdong	Shenzhen	Hubei	Wuhan	0.39
2020-03-15	广东省	广州市	Guangdong	Guangzhou	Hubei	Wuhan	0.37
2020-03-15	河南省	驻马店市	Henan	Zhumadian	Hubei	Wuhan	0.32
2020-03-15	安徽省	合肥市	Anhui	Hefei	Hubei	Wuhan	0.28
2020-03-15	北京市	北京市	Beijing	Beijing	Hubei	Wuhan	0.26
2020-03-15	湖南省	常德市	Hunan	Changde	Hubei	Wuhan	0.25
2020-03-15	安徽省	安庆市	Anhui	Anqing	Hubei	Wuhan	0.23
2020-03-15	河南省	周口市	Henan	Zhoukou	Hubei	Wuhan	0.21
2020-03-15	河南省	商丘市	Henan	Shangqiu	Hubei	Wuhan	0.21
2020-03-15	江西省	南昌市	Jiangxi	Nanchang	Hubei	Wuhan	0.21
2020-03-15	云南省	昆明市	Yunnan	Kunming	Hubei	Wuhan	0.2
2020-03-15	福建省	厦门市	Fujian	Xiamen	Hubei	Wuhan	0.18
2020-03-15	江西省	九江市	Jiangxi	Jiujiang	Hubei	Wuhan	0.17
2020-03-15	福建省	福州市	Fujian	Fuzhou	Hubei	Wuhan	0.17
2020-03-15	湖南省	衡阳市	Hunan	Hengyang	Hubei	Wuhan	0.17
2020-03-15	山东省	潍坊市	Shandong	Weifang	Hubei	Wuhan	0.15
2020-03-15	江苏省	宿迁市	Jiangsu	Suqian	Hubei	Wuhan	0.15
2020-03-15	湖南省	邵阳市	Hunan	Shaoyang	Hubei	Wuhan	0.15
2020-03-15	四川省	成都市	Sichuan	Chengdu	Hubei	Wuhan	0.15
2020-03-15	湖南省	益阳市	Hunan	Yiyang	Hubei	Wuhan	0.14
2020-03-15	广东省	惠州市	Guangdong	Huizhou	Hubei	Wuhan	0.14
2020-03-15	陕西省	西安市	Shaanxi	Xi'an	Hubei	Wuhan	0.13
2020-03-15	山东省	聊城市	Shandong	Liaocheng	Hubei	Wuhan	0.13
2020-03-15	河南省	开封市	Henan	Kaifeng	Hubei	Wuhan	0.13
2020-03-15	安徽省	芜湖市	Anhui	Wuhu	Hubei	Wuhan	0.12
2020-03-15	安徽省	阜阳市	Anhui	Fuyang	Hubei	Wuhan	0.12
2020-03-15	海南省	三亚市	Hainan	Sanya	Hubei	Wuhan	0.12
2020-03-15	江苏省	无锡市	Jiangsu	Wuxi	Hubei	Wuhan	0.11
2020-03-15	江苏省	苏州市	Jiangsu	Suzhou	Hubei	Wuhan	0.11
2020-03-15	广东省	东莞市	Guangdong	Dongguan	Hubei	Wuhan	0.11
2020-03-15	江西省	宜春市	Jiangxi	Yichun	Hubei	Wuhan	0.11
2020-03-15	江西省	上饶市	Jiangxi	Shangrao	Hubei	Wuhan	0.1
2020-03-15	河北省	石家庄市	Hebei	Shijiazhuang	Hubei	Wuhan	0.1
2020-03-15	河南省	漯河市	Henan	Luohe	Hubei	Wuhan	0.1
2020-03-15	广东省	佛山市	Guangdong	Foshan	Hubei	Wuhan	0.1
2020-03-15	山东省	临沂市	Shandong	Linyi	Hubei	Wuhan	0.09
2020-03-15	广西壮族自治区	北海市	Guangxi	Beihai	Hubei	Wuhan	0.09
2020-03-15	安徽省	六安市	Anhui	Lu'an	Hubei	Wuhan	0.09
2020-03-15	江苏省	徐州市	Jiangsu	Xuzhou	Hubei	Wuhan	0.09
2020-03-15	江苏省	南京市	Jiangsu	Nanjing	Hubei	Wuhan	0.09
2020-03-15	河南省	许昌市	Henan	Xuchang	Hubei	Wuhan	0.09
2020-03-15	四川省	达州市	Sichuan	Dazhou	Hubei	Wuhan	0.08
2020-03-15	江苏省	扬州市	Jiangsu	Yangzhou	Hubei	Wuhan	0.08
2020-03-15	山东省	菏泽市	Shandong	Heze	Hubei	Wuhan	0.08
2020-03-15	天津市	天津市	Tianjin	Tianjin	Hubei	Wuhan	0.08
2020-03-15	浙江省	杭州市	Zhejiang	Hangzhou	Hubei	Wuhan	0.07
2020-03-15	江西省	赣州市	Jiangxi	Ganzhou	Hubei	Wuhan	0.07
2020-03-15	陕西省	宝鸡市	Shaanxi	Baoji	Hubei	Wuhan	0.07
2020-03-15	湖南省	永州市	Hunan	Yongzhou	Hubei	Wuhan	0.07
2020-03-15	河南省	洛阳市	Henan	Luoyang	Hubei	Wuhan	0.07
2020-03-15	广东省	珠海市	Guangdong	Zhuhai	Hubei	Wuhan	0.06
2020-03-15	山西省	运城市	Shanxi	Yuncheng	Hubei	Wuhan	0.06
2020-03-15	贵州省	遵义市	Guizhou	Zunyi	Hubei	Wuhan	0.06
2020-03-15	陕西省	汉中市	Shaanxi	Hanzhong	Hubei	Wuhan	0.06
2020-03-15	江西省	抚州市	Jiangxi	Fuzhou	Hubei	Wuhan	0.06
2020-03-15	山东省	枣庄市	Shandong	Zaozhuang	Hubei	Wuhan	0.06
2020-03-15	贵州省	贵阳市	Guizhou	Guiyang	Hubei	Wuhan	0.06
2020-03-15	湖南省	湘潭市	Hunan	Xiangtan	Hubei	Wuhan	0.06
2020-03-15	四川省	南充市	Sichuan	Nanchong	Hubei	Wuhan	0.06
2020-03-15	陕西省	渭南市	Shaanxi	Weinan	Hubei	Wuhan	0.06
2020-03-15	湖南省	娄底市	Hunan	Loudi	Hubei	Wuhan	0.06
2020-03-15	广东省	湛江市	Guangdong	Zhanjiang	Hubei	Wuhan	0.06
2020-03-15	安徽省	宿州市	Anhui	Suzhou	Hubei	Wuhan	0.06
2020-03-15	浙江省	温州市	Zhejiang	Wenzhou	Hubei	Wuhan	0.06
2020-03-15	河南省	平顶山市	Henan	Pingdingshan	Hubei	Wuhan	0.06
2020-03-15	云南省	大理白族自治州	Yunnansheng	Dalibaizuzizhizhou	Hubei	Wuhan	0.05
2020-03-15	辽宁省	盘锦市	Liaoning	Panjin	Hubei	Wuhan	0.05
2020-03-15	黑龙江省	哈尔滨市	Heilongjiang	Harbin	Hubei	Wuhan	0.05
2020-03-15	江西省	吉安市	Jiangxi	Ji'an	Hubei	Wuhan	0.05
2020-03-15	湖北省	神农架林区	Hubeisheng	Shennongjialinqu	Hubei	Wuhan	0.05
2020-03-15	安徽省	铜陵市	Anhui	Tongling	Hubei	Wuhan	0.05
2020-03-15	山东省	济宁市	Shandong	Jining	Hubei	Wuhan	0.05
2020-03-15	江苏省	镇江市	Jiangsu	Zhenjiang	Hubei	Wuhan	0.05
2020-03-15	浙江省	金华市	Zhejiang	Jinhua	Hubei	Wuhan	0.05
2020-03-15	江苏省	南通市	Jiangsu	Nantong	Hubei	Wuhan	0.05
2020-03-15	广西壮族自治区	南宁市	Guangxi	Nanning	Hubei	Wuhan	0.05
2020-03-15	辽宁省	沈阳市	Liaoning	Shenyang	Hubei	Wuhan	0.05
2020-03-15	陕西省	安康市	Shaanxi	Ankang	Hubei	Wuhan	0.05
2020-03-16	湖北省	黄冈市	Hubei	Huanggang	Hubei	Wuhan	17.47
2020-03-16	湖北省	孝感市	Hubei	Xiaogan	Hubei	Wuhan	16.53
2020-03-16	湖北省	荆州市	Hubei	Jingzhou	Hubei	Wuhan	7.29
2020-03-16	湖北省	咸宁市	Hubei	Xianning	Hubei	Wuhan	5.51
2020-03-16	湖北省	恩施土家族苗族自治州	Hubeisheng	Enshitujiazumiaozuzizhizhou	Hubei	Wuhan	4.77
2020-03-16	湖北省	宜昌市	Hubei	Yichang	Hubei	Wuhan	4.44
2020-03-16	湖北省	襄阳市	Hubei	Xiangyang	Hubei	Wuhan	4.19
2020-03-16	湖北省	十堰市	Hubei	Shiyan	Hubei	Wuhan	3.86
2020-03-16	湖北省	仙桃市	Hubei	Xiantao	Hubei	Wuhan	3.69
2020-03-16	湖北省	鄂州市	Hubei	Ezhou	Hubei	Wuhan	3.33
2020-03-16	湖北省	荆门市	Hubei	Jingmen	Hubei	Wuhan	3.32
2020-03-16	湖北省	黄石市	Hubei	Huangshi	Hubei	Wuhan	3.07
2020-03-16	湖北省	天门市	Hubei	Tianmen	Hubei	Wuhan	2.88
2020-03-16	湖北省	随州市	Hubei	Suizhou	Hubei	Wuhan	2.67
2020-03-16	湖北省	潜江市	Hubei	Qianjiang	Hubei	Wuhan	1.1
2020-03-16	湖南省	岳阳市	Hunan	Yueyang	Hubei	Wuhan	0.69
2020-03-16	湖南省	长沙市	Hunan	Changsha	Hubei	Wuhan	0.66
2020-03-16	河南省	南阳市	Henan	Nanyang	Hubei	Wuhan	0.57
2020-03-16	河南省	信阳市	Henan	Xinyang	Hubei	Wuhan	0.54
2020-03-16	广东省	深圳市	Guangdong	Shenzhen	Hubei	Wuhan	0.41
2020-03-16	重庆市	重庆市	Chongqing	Chongqing	Hubei	Wuhan	0.4
2020-03-16	上海市	上海市	Shanghai	Shanghai	Hubei	Wuhan	0.34
2020-03-16	河南省	郑州市	Henan	Zhengzhou	Hubei	Wuhan	0.34
2020-03-16	广东省	广州市	Guangdong	Guangzhou	Hubei	Wuhan	0.27
2020-03-16	河南省	驻马店市	Henan	Zhumadian	Hubei	Wuhan	0.26
2020-03-16	江西省	九江市	Jiangxi	Jiujiang	Hubei	Wuhan	0.24
2020-03-16	北京市	北京市	Beijing	Beijing	Hubei	Wuhan	0.22
2020-03-16	海南省	三亚市	Hainan	Sanya	Hubei	Wuhan	0.21
2020-03-16	云南省	昆明市	Yunnan	Kunming	Hubei	Wuhan	0.19
2020-03-16	四川省	成都市	Sichuan	Chengdu	Hubei	Wuhan	0.19
2020-03-16	河南省	漯河市	Henan	Luohe	Hubei	Wuhan	0.18
2020-03-16	陕西省	西安市	Shaanxi	Xi'an	Hubei	Wuhan	0.17
2020-03-16	浙江省	温州市	Zhejiang	Wenzhou	Hubei	Wuhan	0.17
2020-03-16	安徽省	芜湖市	Anhui	Wuhu	Hubei	Wuhan	0.17
2020-03-16	河南省	商丘市	Henan	Shangqiu	Hubei	Wuhan	0.16
2020-03-16	安徽省	安庆市	Anhui	Anqing	Hubei	Wuhan	0.16
2020-03-16	福建省	厦门市	Fujian	Xiamen	Hubei	Wuhan	0.16
2020-03-16	广东省	惠州市	Guangdong	Huizhou	Hubei	Wuhan	0.16
2020-03-16	湖南省	常德市	Hunan	Changde	Hubei	Wuhan	0.15
2020-03-16	安徽省	合肥市	Anhui	Hefei	Hubei	Wuhan	0.15
2020-03-16	江苏省	徐州市	Jiangsu	Xuzhou	Hubei	Wuhan	0.14
2020-03-16	湖南省	益阳市	Hunan	Yiyang	Hubei	Wuhan	0.14
2020-03-16	江西省	赣州市	Jiangxi	Ganzhou	Hubei	Wuhan	0.14
2020-03-16	安徽省	阜阳市	Anhui	Fuyang	Hubei	Wuhan	0.14
2020-03-16	湖南省	衡阳市	Hunan	Hengyang	Hubei	Wuhan	0.13
2020-03-16	河南省	周口市	Henan	Zhoukou	Hubei	Wuhan	0.13
