Date	Province_CN	City_CN	From_Province	From_City	To_Province	To_City	Index
2020-02-13	吉林省	长春市	Hubei	Wuhan	Jilin	Changchun	0.02
2020-02-13	广东省	佛山市	Hubei	Wuhan	Guangdong	Foshan	0.02
2020-02-13	内蒙古自治区	赤峰市	Hubei	Wuhan	Inner Mongolia	Chifeng	0.02
2020-02-13	宁夏回族自治区	银川市	Hubei	Wuhan	Ningxia	Yinchuan	0.02
2020-02-13	河南省	许昌市	Hubei	Wuhan	Henan	Xuchang	0.02
2020-02-13	江西省	赣州市	Hubei	Wuhan	Jiangxi	Ganzhou	0.02
2020-02-13	江苏省	镇江市	Hubei	Wuhan	Jiangsu	Zhenjiang	0.02
2020-02-13	河北省	廊坊市	Hubei	Wuhan	Hebei	Langfang	0.02
2020-02-13	江苏省	南通市	Hubei	Wuhan	Jiangsu	Nantong	0.02
2020-02-13	广东省	珠海市	Hubei	Wuhan	Guangdong	Zhuhai	0.02
2020-02-13	江苏省	宿迁市	Hubei	Wuhan	Jiangsu	Suqian	0.02
2020-02-13	湖南省	湘西土家族苗族自治州	Hubei	Wuhan	Hunansheng	Xiangxitujiazumiaozuzizhizhou	0.02
2020-02-13	福建省	漳州市	Hubei	Wuhan	Fujian	Zhangzhou	0.02
2020-02-13	安徽省	铜陵市	Hubei	Wuhan	Anhui	Tongling	0.02
2020-02-13	山东省	聊城市	Hubei	Wuhan	Shandong	Liaocheng	0.02
2020-02-13	辽宁省	葫芦岛市	Hubei	Wuhan	Liaoning	Huludao	0.02
2020-02-13	山东省	济宁市	Hubei	Wuhan	Shandong	Jining	0.02
2020-02-13	四川省	眉山市	Hubei	Wuhan	Sichuan	Meishan	0.02
2020-02-13	浙江省	金华市	Hubei	Wuhan	Zhejiang	Jinhua	0.02
2020-02-13	浙江省	宁波市	Hubei	Wuhan	Zhejiang	Ningbo	0.02
2020-02-14	湖北省	黄冈市	Hubei	Wuhan	Hubei	Huanggang	22.42
2020-02-14	湖北省	孝感市	Hubei	Wuhan	Hubei	Xiaogan	15.75
2020-02-14	湖北省	咸宁市	Hubei	Wuhan	Hubei	Xianning	6.79
2020-02-14	湖北省	荆州市	Hubei	Wuhan	Hubei	Jingzhou	6.39
2020-02-14	湖北省	恩施土家族苗族自治州	Hubei	Wuhan	Hubeisheng	Enshitujiazumiaozuzizhizhou	5.58
2020-02-14	湖北省	鄂州市	Hubei	Wuhan	Hubei	Ezhou	4.73
2020-02-14	湖北省	宜昌市	Hubei	Wuhan	Hubei	Yichang	4.64
2020-02-14	山西省	晋中市	Hubei	Wuhan	Shanxi	Jinzhong	4.32
2020-02-14	湖北省	襄阳市	Hubei	Wuhan	Hubei	Xiangyang	3.53
2020-02-14	湖北省	十堰市	Hubei	Wuhan	Hubei	Shiyan	3.38
2020-02-14	湖北省	黄石市	Hubei	Wuhan	Hubei	Huangshi	3.1
2020-02-14	湖北省	荆门市	Hubei	Wuhan	Hubei	Jingmen	2.84
2020-02-14	湖北省	仙桃市	Hubei	Wuhan	Hubei	Xiantao	2.47
2020-02-14	湖北省	天门市	Hubei	Wuhan	Hubei	Tianmen	2.05
2020-02-14	湖北省	随州市	Hubei	Wuhan	Hubei	Suizhou	1.83
2020-02-14	湖北省	潜江市	Hubei	Wuhan	Hubei	Qianjiang	0.89
2020-02-14	湖南省	长沙市	Hubei	Wuhan	Hunan	Changsha	0.55
2020-02-14	河南省	安阳市	Hubei	Wuhan	Henan	Anyang	0.48
2020-02-14	北京市	北京市	Hubei	Wuhan	Beijing	Beijing	0.45
2020-02-14	河南省	南阳市	Hubei	Wuhan	Henan	Nanyang	0.4
2020-02-14	重庆市	重庆市	Hubei	Wuhan	Chongqing	Chongqing	0.39
2020-02-14	湖南省	岳阳市	Hubei	Wuhan	Hunan	Yueyang	0.37
2020-02-14	河南省	郑州市	Hubei	Wuhan	Henan	Zhengzhou	0.35
2020-02-14	广东省	深圳市	Hubei	Wuhan	Guangdong	Shenzhen	0.23
2020-02-14	河南省	信阳市	Hubei	Wuhan	Henan	Xinyang	0.2
2020-02-14	湖南省	湘潭市	Hubei	Wuhan	Hunan	Xiangtan	0.2
2020-02-14	湖南省	株洲市	Hubei	Wuhan	Hunan	Zhuzhou	0.18
2020-02-14	山东省	枣庄市	Hubei	Wuhan	Shandong	Zaozhuang	0.18
2020-02-14	山东省	济南市	Hubei	Wuhan	Shandong	Jinan	0.17
2020-02-14	江西省	南昌市	Hubei	Wuhan	Jiangxi	Nanchang	0.16
2020-02-14	安徽省	芜湖市	Hubei	Wuhan	Anhui	Wuhu	0.16
2020-02-14	河北省	保定市	Hubei	Wuhan	Hebei	Baoding	0.15
2020-02-14	安徽省	合肥市	Hubei	Wuhan	Anhui	Hefei	0.15
2020-02-14	广东省	广州市	Hubei	Wuhan	Guangdong	Guangzhou	0.14
2020-02-14	江西省	九江市	Hubei	Wuhan	Jiangxi	Jiujiang	0.14
2020-02-14	河南省	驻马店市	Hubei	Wuhan	Henan	Zhumadian	0.13
2020-02-14	广东省	东莞市	Hubei	Wuhan	Guangdong	Dongguan	0.12
2020-02-14	安徽省	阜阳市	Hubei	Wuhan	Anhui	Fuyang	0.11
2020-02-14	湖南省	张家界市	Hubei	Wuhan	Hunan	Zhangjiajie	0.1
2020-02-14	陕西省	西安市	Hubei	Wuhan	Shaanxi	Xi'an	0.1
2020-02-14	江苏省	南京市	Hubei	Wuhan	Jiangsu	Nanjing	0.09
2020-02-14	河南省	三门峡市	Hubei	Wuhan	Henan	Sanmenxia	0.09
2020-02-14	安徽省	安庆市	Hubei	Wuhan	Anhui	Anqing	0.09
2020-02-14	上海市	上海市	Hubei	Wuhan	Shanghai	Shanghai	0.08
2020-02-14	四川省	成都市	Hubei	Wuhan	Sichuan	Chengdu	0.07
2020-02-14	陕西省	安康市	Hubei	Wuhan	Shaanxi	Ankang	0.07
2020-02-14	江苏省	盐城市	Hubei	Wuhan	Jiangsu	Yancheng	0.07
2020-02-14	湖北省	神农架林区	Hubei	Wuhan	Hubeisheng	Shennongjialinqu	0.07
2020-02-14	四川省	绵阳市	Hubei	Wuhan	Sichuan	Mianyang	0.07
2020-02-14	浙江省	杭州市	Hubei	Wuhan	Zhejiang	Hangzhou	0.07
2020-02-14	安徽省	宿州市	Hubei	Wuhan	Anhui	Suzhou	0.06
2020-02-14	湖南省	衡阳市	Hubei	Wuhan	Hunan	Hengyang	0.06
2020-02-14	广东省	茂名市	Hubei	Wuhan	Guangdong	Maoming	0.06
2020-02-14	安徽省	池州市	Hubei	Wuhan	Anhui	Chizhou	0.06
2020-02-14	四川省	遂宁市	Hubei	Wuhan	Sichuan	Suining	0.06
2020-02-14	河北省	石家庄市	Hubei	Wuhan	Hebei	Shijiazhuang	0.06
2020-02-14	湖南省	常德市	Hubei	Wuhan	Hunan	Changde	0.05
2020-02-14	江苏省	镇江市	Hubei	Wuhan	Jiangsu	Zhenjiang	0.05
2020-02-14	江苏省	南通市	Hubei	Wuhan	Jiangsu	Nantong	0.05
2020-02-14	广东省	惠州市	Hubei	Wuhan	Guangdong	Huizhou	0.05
2020-02-14	安徽省	滁州市	Hubei	Wuhan	Anhui	Chuzhou	0.05
2020-02-14	河南省	商丘市	Hubei	Wuhan	Henan	Shangqiu	0.05
2020-02-14	湖南省	益阳市	Hubei	Wuhan	Hunan	Yiyang	0.04
2020-02-14	河南省	平顶山市	Hubei	Wuhan	Henan	Pingdingshan	0.04
2020-02-14	广东省	韶关市	Hubei	Wuhan	Guangdong	Shaoguan	0.04
2020-02-14	辽宁省	大连市	Hubei	Wuhan	Liaoning	Dalian	0.04
2020-02-14	四川省	资阳市	Hubei	Wuhan	Sichuan	Ziyang	0.04
2020-02-14	河南省	周口市	Hubei	Wuhan	Henan	Zhoukou	0.04
2020-02-14	安徽省	六安市	Hubei	Wuhan	Anhui	Lu'an	0.04
2020-02-14	山东省	潍坊市	Hubei	Wuhan	Shandong	Weifang	0.04
2020-02-14	江苏省	徐州市	Hubei	Wuhan	Jiangsu	Xuzhou	0.04
2020-02-14	浙江省	宁波市	Hubei	Wuhan	Zhejiang	Ningbo	0.04
2020-02-14	河南省	漯河市	Hubei	Wuhan	Henan	Luohe	0.04
2020-02-14	辽宁省	沈阳市	Hubei	Wuhan	Liaoning	Shenyang	0.04
2020-02-14	江苏省	常州市	Hubei	Wuhan	Jiangsu	Changzhou	0.04
2020-02-14	福建省	莆田市	Hubei	Wuhan	Fujian	Putian	0.04
2020-02-14	河南省	洛阳市	Hubei	Wuhan	Henan	Luoyang	0.03
2020-02-14	四川省	广元市	Hubei	Wuhan	Sichuan	Guangyuan	0.03
2020-02-14	福建省	厦门市	Hubei	Wuhan	Fujian	Xiamen	0.03
2020-02-14	四川省	广安市	Hubei	Wuhan	Sichuan	Guang'an	0.03
2020-02-14	河北省	廊坊市	Hubei	Wuhan	Hebei	Langfang	0.03
2020-02-14	江苏省	苏州市	Hubei	Wuhan	Jiangsu	Suzhou	0.03
2020-02-14	广东省	汕头市	Hubei	Wuhan	Guangdong	Shantou	0.03
2020-02-14	福建省	漳州市	Hubei	Wuhan	Fujian	Zhangzhou	0.03
2020-02-14	河北省	邯郸市	Hubei	Wuhan	Hebei	Handan	0.03
2020-02-14	河南省	开封市	Hubei	Wuhan	Henan	Kaifeng	0.03
2020-02-14	河南省	新乡市	Hubei	Wuhan	Henan	Xinxiang	0.02
2020-02-14	黑龙江省	哈尔滨市	Hubei	Wuhan	Heilongjiang	Harbin	0.02
2020-02-14	江苏省	连云港市	Hubei	Wuhan	Jiangsu	Lianyungang	0.02
2020-02-14	吉林省	长春市	Hubei	Wuhan	Jilin	Changchun	0.02
2020-02-14	安徽省	马鞍山市	Hubei	Wuhan	Anhui	Ma'anshan	0.02
2020-02-14	山东省	临沂市	Hubei	Wuhan	Shandong	Linyi	0.02
2020-02-14	广东省	佛山市	Hubei	Wuhan	Guangdong	Foshan	0.02
2020-02-14	河南省	许昌市	Hubei	Wuhan	Henan	Xuchang	0.02
2020-02-14	贵州省	遵义市	Hubei	Wuhan	Guizhou	Zunyi	0.02
2020-02-14	湖南省	邵阳市	Hubei	Wuhan	Hunan	Shaoyang	0.02
2020-02-14	安徽省	宣城市	Hubei	Wuhan	Anhui	Xuancheng	0.02
2020-02-14	内蒙古自治区	锡林郭勒盟	Hubei	Wuhan	Neimengguzizhiqu	Xilinguoleimeng	0.02
2020-02-14	吉林省	吉林市	Hubei	Wuhan	Jilin	Jilin	0.02
2020-02-14	江苏省	无锡市	Hubei	Wuhan	Jiangsu	Wuxi	0.02
2020-02-15	湖北省	黄冈市	Hubei	Wuhan	Hubei	Huanggang	25.57
2020-02-15	湖北省	孝感市	Hubei	Wuhan	Hubei	Xiaogan	16.76
2020-02-15	湖北省	咸宁市	Hubei	Wuhan	Hubei	Xianning	6.63
2020-02-15	湖北省	荆州市	Hubei	Wuhan	Hubei	Jingzhou	6.26
2020-02-15	湖北省	恩施土家族苗族自治州	Hubei	Wuhan	Hubeisheng	Enshitujiazumiaozuzizhizhou	5.7
2020-02-15	湖北省	宜昌市	Hubei	Wuhan	Hubei	Yichang	5.35
2020-02-15	湖北省	鄂州市	Hubei	Wuhan	Hubei	Ezhou	5.01
2020-02-15	湖北省	襄阳市	Hubei	Wuhan	Hubei	Xiangyang	3.68
2020-02-15	湖北省	十堰市	Hubei	Wuhan	Hubei	Shiyan	3.15
2020-02-15	湖北省	仙桃市	Hubei	Wuhan	Hubei	Xiantao	2.97
2020-02-15	湖北省	荆门市	Hubei	Wuhan	Hubei	Jingmen	2.76
2020-02-15	湖北省	黄石市	Hubei	Wuhan	Hubei	Huangshi	2.66
2020-02-15	湖北省	天门市	Hubei	Wuhan	Hubei	Tianmen	1.72
2020-02-15	湖北省	随州市	Hubei	Wuhan	Hubei	Suizhou	1.64
2020-02-15	湖北省	潜江市	Hubei	Wuhan	Hubei	Qianjiang	0.91
2020-02-15	湖南省	长沙市	Hubei	Wuhan	Hunan	Changsha	0.73
2020-02-15	北京市	北京市	Hubei	Wuhan	Beijing	Beijing	0.44
2020-02-15	河南省	郑州市	Hubei	Wuhan	Henan	Zhengzhou	0.4
2020-02-15	湖南省	岳阳市	Hubei	Wuhan	Hunan	Yueyang	0.32
2020-02-15	湖南省	株洲市	Hubei	Wuhan	Hunan	Zhuzhou	0.31
2020-02-15	河南省	南阳市	Hubei	Wuhan	Henan	Nanyang	0.3
2020-02-15	广东省	广州市	Hubei	Wuhan	Guangdong	Guangzhou	0.3
2020-02-15	重庆市	重庆市	Hubei	Wuhan	Chongqing	Chongqing	0.28
2020-02-15	河南省	信阳市	Hubei	Wuhan	Henan	Xinyang	0.26
2020-02-15	河南省	安阳市	Hubei	Wuhan	Henan	Anyang	0.24
2020-02-15	江西省	南昌市	Hubei	Wuhan	Jiangxi	Nanchang	0.23
2020-02-15	江西省	九江市	Hubei	Wuhan	Jiangxi	Jiujiang	0.22
2020-02-15	广东省	深圳市	Hubei	Wuhan	Guangdong	Shenzhen	0.17
2020-02-15	上海市	上海市	Hubei	Wuhan	Shanghai	Shanghai	0.17
2020-02-15	湖南省	湘潭市	Hubei	Wuhan	Hunan	Xiangtan	0.15
2020-02-15	安徽省	合肥市	Hubei	Wuhan	Anhui	Hefei	0.12
2020-02-15	河南省	周口市	Hubei	Wuhan	Henan	Zhoukou	0.11
2020-02-15	安徽省	阜阳市	Hubei	Wuhan	Anhui	Fuyang	0.11
2020-02-15	四川省	成都市	Hubei	Wuhan	Sichuan	Chengdu	0.1
2020-02-15	河南省	新乡市	Hubei	Wuhan	Henan	Xinxiang	0.1
2020-02-15	广东省	东莞市	Hubei	Wuhan	Guangdong	Dongguan	0.1
2020-02-15	河南省	驻马店市	Hubei	Wuhan	Henan	Zhumadian	0.09
2020-02-15	陕西省	西安市	Hubei	Wuhan	Shaanxi	Xi'an	0.09
2020-02-15	安徽省	淮北市	Hubei	Wuhan	Anhui	Huaibei	0.09
2020-02-15	四川省	广安市	Hubei	Wuhan	Sichuan	Guang'an	0.08
2020-02-15	安徽省	安庆市	Hubei	Wuhan	Anhui	Anqing	0.08
2020-02-15	湖南省	娄底市	Hubei	Wuhan	Hunan	Loudi	0.08
2020-02-15	湖北省	神农架林区	Hubei	Wuhan	Hubeisheng	Shennongjialinqu	0.07
2020-02-15	宁夏回族自治区	中卫市	Hubei	Wuhan	Ningxia	Zhongwei	0.07
2020-02-15	安徽省	池州市	Hubei	Wuhan	Anhui	Chizhou	0.07
2020-02-15	河北省	邯郸市	Hubei	Wuhan	Hebei	Handan	0.07
2020-02-15	江苏省	盐城市	Hubei	Wuhan	Jiangsu	Yancheng	0.06
2020-02-15	广西壮族自治区	南宁市	Hubei	Wuhan	Guangxi	Nanning	0.06
2020-02-15	福建省	泉州市	Hubei	Wuhan	Fujian	Quanzhou	0.06
2020-02-15	天津市	天津市	Hubei	Wuhan	Tianjin	Tianjin	0.06
2020-02-15	河北省	石家庄市	Hubei	Wuhan	Hebei	Shijiazhuang	0.06
2020-02-15	湖南省	怀化市	Hubei	Wuhan	Hunan	Huaihua	0.06
2020-02-15	山东省	日照市	Hubei	Wuhan	Shandong	Rizhao	0.06
2020-02-15	广西壮族自治区	桂林市	Hubei	Wuhan	Guangxi	Guilin	0.05
2020-02-15	江苏省	苏州市	Hubei	Wuhan	Jiangsu	Suzhou	0.05
2020-02-15	山东省	潍坊市	Hubei	Wuhan	Shandong	Weifang	0.05
2020-02-15	浙江省	杭州市	Hubei	Wuhan	Zhejiang	Hangzhou	0.05
2020-02-15	江苏省	常州市	Hubei	Wuhan	Jiangsu	Changzhou	0.05
2020-02-15	江苏省	南京市	Hubei	Wuhan	Jiangsu	Nanjing	0.04
2020-02-15	广东省	清远市	Hubei	Wuhan	Guangdong	Qingyuan	0.04
2020-02-15	山东省	临沂市	Hubei	Wuhan	Shandong	Linyi	0.04
2020-02-15	甘肃省	庆阳市	Hubei	Wuhan	Gansu	Qingyang	0.04
2020-02-15	广东省	佛山市	Hubei	Wuhan	Guangdong	Foshan	0.04
2020-02-15	河南省	许昌市	Hubei	Wuhan	Henan	Xuchang	0.04
2020-02-15	广东省	珠海市	Hubei	Wuhan	Guangdong	Zhuhai	0.04
2020-02-15	广东省	湛江市	Hubei	Wuhan	Guangdong	Zhanjiang	0.04
2020-02-15	山东省	青岛市	Hubei	Wuhan	Shandong	Qingdao	0.04
2020-02-15	河南省	洛阳市	Hubei	Wuhan	Henan	Luoyang	0.03
2020-02-15	四川省	南充市	Hubei	Wuhan	Sichuan	Nanchong	0.03
2020-02-15	山东省	枣庄市	Hubei	Wuhan	Shandong	Zaozhuang	0.03
2020-02-15	云南省	大理白族自治州	Hubei	Wuhan	Yunnansheng	Dalibaizuzizhizhou	0.03
2020-02-15	浙江省	温州市	Hubei	Wuhan	Zhejiang	Wenzhou	0.03
2020-02-15	陕西省	商洛市	Hubei	Wuhan	Shaanxi	Shangluo	0.03
2020-02-15	湖南省	邵阳市	Hubei	Wuhan	Hunan	Shaoyang	0.03
2020-02-15	河北省	廊坊市	Hubei	Wuhan	Hebei	Langfang	0.03
2020-02-15	福建省	龙岩市	Hubei	Wuhan	Fujian	Longyan	0.03
2020-02-15	四川省	资阳市	Hubei	Wuhan	Sichuan	Ziyang	0.03
2020-02-15	安徽省	六安市	Hubei	Wuhan	Anhui	Lu'an	0.03
2020-02-15	江苏省	徐州市	Hubei	Wuhan	Jiangsu	Xuzhou	0.03
2020-02-15	广西壮族自治区	来宾市	Hubei	Wuhan	Guangxi	Laibin	0.03
2020-02-15	河南省	漯河市	Hubei	Wuhan	Henan	Luohe	0.03
2020-02-15	河南省	商丘市	Hubei	Wuhan	Henan	Shangqiu	0.03
2020-02-15	湖南省	常德市	Hubei	Wuhan	Hunan	Changde	0.02
2020-02-15	黑龙江省	哈尔滨市	Hubei	Wuhan	Heilongjiang	Harbin	0.02
2020-02-15	河南省	三门峡市	Hubei	Wuhan	Henan	Sanmenxia	0.02
2020-02-15	内蒙古自治区	呼和浩特市	Hubei	Wuhan	Inner Mongolia	Hohhot	0.02
2020-02-15	吉林省	通化市	Hubei	Wuhan	Jilin	Tonghua	0.02
2020-02-15	福建省	厦门市	Hubei	Wuhan	Fujian	Xiamen	0.02
2020-02-15	湖南省	衡阳市	Hubei	Wuhan	Hunan	Hengyang	0.02
2020-02-15	吉林省	白城市	Hubei	Wuhan	Jilin	Baicheng	0.02
2020-02-15	安徽省	芜湖市	Hubei	Wuhan	Anhui	Wuhu	0.02
2020-02-15	辽宁省	辽阳市	Hubei	Wuhan	Liaoning	Liaoyang	0.02
2020-02-15	湖南省	永州市	Hubei	Wuhan	Hunan	Yongzhou	0.02
2020-02-15	安徽省	马鞍山市	Hubei	Wuhan	Anhui	Ma'anshan	0.02
2020-02-15	江苏省	泰州市	Hubei	Wuhan	Jiangsu	Taizhou	0.02
2020-02-15	甘肃省	兰州市	Hubei	Wuhan	Gansu	Lanzhou	0.02
2020-02-15	广东省	茂名市	Hubei	Wuhan	Guangdong	Maoming	0.02
2020-02-15	浙江省	绍兴市	Hubei	Wuhan	Zhejiang	Shaoxing	0.02
2020-02-15	河北省	衡水市	Hubei	Wuhan	Hebei	Hengshui	0.02
2020-02-15	福建省	三明市	Hubei	Wuhan	Fujian	Sanming	0.02
2020-02-16	湖北省	黄冈市	Hubei	Wuhan	Hubei	Huanggang	21.95
2020-02-16	湖北省	孝感市	Hubei	Wuhan	Hubei	Xiaogan	16.43
2020-02-16	湖北省	荆州市	Hubei	Wuhan	Hubei	Jingzhou	7.75
2020-02-16	湖北省	咸宁市	Hubei	Wuhan	Hubei	Xianning	7.2
2020-02-16	湖北省	恩施土家族苗族自治州	Hubei	Wuhan	Hubeisheng	Enshitujiazumiaozuzizhizhou	6.21
2020-02-16	湖北省	宜昌市	Hubei	Wuhan	Hubei	Yichang	5.1
2020-02-16	湖北省	鄂州市	Hubei	Wuhan	Hubei	Ezhou	4.46
2020-02-16	湖北省	十堰市	Hubei	Wuhan	Hubei	Shiyan	3.96
2020-02-16	湖北省	襄阳市	Hubei	Wuhan	Hubei	Xiangyang	3.72
2020-02-16	湖北省	仙桃市	Hubei	Wuhan	Hubei	Xiantao	2.99
2020-02-16	湖北省	荆门市	Hubei	Wuhan	Hubei	Jingmen	2.92
2020-02-16	湖北省	黄石市	Hubei	Wuhan	Hubei	Huangshi	2.78
2020-02-16	湖北省	天门市	Hubei	Wuhan	Hubei	Tianmen	2.33
2020-02-16	湖北省	随州市	Hubei	Wuhan	Hubei	Suizhou	2.01
2020-02-16	湖北省	潜江市	Hubei	Wuhan	Hubei	Qianjiang	1.12
2020-02-16	河南省	安阳市	Hubei	Wuhan	Henan	Anyang	0.56
2020-02-16	河南省	郑州市	Hubei	Wuhan	Henan	Zhengzhou	0.47
2020-02-16	湖南省	长沙市	Hubei	Wuhan	Hunan	Changsha	0.38
2020-02-16	河南省	南阳市	Hubei	Wuhan	Henan	Nanyang	0.37
2020-02-16	陕西省	西安市	Hubei	Wuhan	Shaanxi	Xi'an	0.33
2020-02-16	北京市	北京市	Hubei	Wuhan	Beijing	Beijing	0.3
2020-02-16	贵州省	铜仁市	Hubei	Wuhan	Guizhou	Tongren	0.3
2020-02-16	广东省	深圳市	Hubei	Wuhan	Guangdong	Shenzhen	0.29
2020-02-16	湖南省	岳阳市	Hubei	Wuhan	Hunan	Yueyang	0.28
2020-02-16	重庆市	重庆市	Hubei	Wuhan	Chongqing	Chongqing	0.25
2020-02-16	河南省	信阳市	Hubei	Wuhan	Henan	Xinyang	0.25
2020-02-16	湖南省	株洲市	Hubei	Wuhan	Hunan	Zhuzhou	0.24
2020-02-16	天津市	天津市	Hubei	Wuhan	Tianjin	Tianjin	0.23
2020-02-16	江西省	南昌市	Hubei	Wuhan	Jiangxi	Nanchang	0.21
2020-02-16	四川省	成都市	Hubei	Wuhan	Sichuan	Chengdu	0.17
2020-02-16	江西省	九江市	Hubei	Wuhan	Jiangxi	Jiujiang	0.17
2020-02-16	上海市	上海市	Hubei	Wuhan	Shanghai	Shanghai	0.16
2020-02-16	安徽省	阜阳市	Hubei	Wuhan	Anhui	Fuyang	0.14
2020-02-16	广东省	广州市	Hubei	Wuhan	Guangdong	Guangzhou	0.13
2020-02-16	河南省	驻马店市	Hubei	Wuhan	Henan	Zhumadian	0.1
2020-02-16	山西省	晋中市	Hubei	Wuhan	Shanxi	Jinzhong	0.1
2020-02-16	安徽省	合肥市	Hubei	Wuhan	Anhui	Hefei	0.1
2020-02-16	广东省	东莞市	Hubei	Wuhan	Guangdong	Dongguan	0.08
2020-02-16	湖北省	神农架林区	Hubei	Wuhan	Hubeisheng	Shennongjialinqu	0.08
2020-02-16	广西壮族自治区	南宁市	Hubei	Wuhan	Guangxi	Nanning	0.08
2020-02-16	河北省	邯郸市	Hubei	Wuhan	Hebei	Handan	0.07
2020-02-16	河南省	漯河市	Hubei	Wuhan	Henan	Luohe	0.07
2020-02-16	河南省	商丘市	Hubei	Wuhan	Henan	Shangqiu	0.07
2020-02-16	安徽省	安庆市	Hubei	Wuhan	Anhui	Anqing	0.06
2020-02-16	山西省	临汾市	Hubei	Wuhan	Shanxi	Linfen	0.06
2020-02-16	江苏省	常州市	Hubei	Wuhan	Jiangsu	Changzhou	0.06
2020-02-16	湖南省	常德市	Hubei	Wuhan	Hunan	Changde	0.05
2020-02-16	河南省	三门峡市	Hubei	Wuhan	Henan	Sanmenxia	0.05
2020-02-16	安徽省	芜湖市	Hubei	Wuhan	Anhui	Wuhu	0.05
2020-02-16	湖南省	湘潭市	Hubei	Wuhan	Hunan	Xiangtan	0.05
2020-02-16	安徽省	六安市	Hubei	Wuhan	Anhui	Lu'an	0.05
2020-02-16	浙江省	宁波市	Hubei	Wuhan	Zhejiang	Ningbo	0.05
2020-02-16	贵州省	贵阳市	Hubei	Wuhan	Guizhou	Guiyang	0.05
2020-02-16	福建省	福州市	Hubei	Wuhan	Fujian	Fuzhou	0.05
2020-02-16	湖南省	衡阳市	Hubei	Wuhan	Hunan	Hengyang	0.04
2020-02-16	山东省	德州市	Hubei	Wuhan	Shandong	Dezhou	0.04
2020-02-16	江苏省	苏州市	Hubei	Wuhan	Jiangsu	Suzhou	0.04
2020-02-16	广东省	珠海市	Hubei	Wuhan	Guangdong	Zhuhai	0.04
2020-02-16	河南省	鹤壁市	Hubei	Wuhan	Henan	Hebi	0.04
2020-02-16	安徽省	淮北市	Hubei	Wuhan	Anhui	Huaibei	0.04
2020-02-16	河北省	石家庄市	Hubei	Wuhan	Hebei	Shijiazhuang	0.04
2020-02-16	浙江省	杭州市	Hubei	Wuhan	Zhejiang	Hangzhou	0.04
2020-02-16	江苏省	南京市	Hubei	Wuhan	Jiangsu	Nanjing	0.03
2020-02-16	河南省	新乡市	Hubei	Wuhan	Henan	Xinxiang	0.03
2020-02-16	湖南省	益阳市	Hubei	Wuhan	Hunan	Yiyang	0.03
2020-02-16	陕西省	安康市	Hubei	Wuhan	Shaanxi	Ankang	0.03
2020-02-16	山东省	济南市	Hubei	Wuhan	Shandong	Jinan	0.03
2020-02-16	甘肃省	兰州市	Hubei	Wuhan	Gansu	Lanzhou	0.03
2020-02-16	广东省	佛山市	Hubei	Wuhan	Guangdong	Foshan	0.03
2020-02-16	内蒙古自治区	赤峰市	Hubei	Wuhan	Inner Mongolia	Chifeng	0.03
2020-02-16	浙江省	绍兴市	Hubei	Wuhan	Zhejiang	Shaoxing	0.03
2020-02-16	河北省	保定市	Hubei	Wuhan	Hebei	Baoding	0.03
2020-02-16	湖南省	湘西土家族苗族自治州	Hubei	Wuhan	Hunansheng	Xiangxitujiazumiaozuzizhizhou	0.03
2020-02-16	广东省	中山市	Hubei	Wuhan	Guangdong	Zhongshan	0.03
2020-02-16	山东省	聊城市	Hubei	Wuhan	Shandong	Liaocheng	0.03
2020-02-16	河南省	周口市	Hubei	Wuhan	Henan	Zhoukou	0.03
2020-02-16	河南省	开封市	Hubei	Wuhan	Henan	Kaifeng	0.03
2020-02-16	浙江省	金华市	Hubei	Wuhan	Zhejiang	Jinhua	0.03
2020-02-16	辽宁省	沈阳市	Hubei	Wuhan	Liaoning	Shenyang	0.03
2020-02-16	陕西省	咸阳市	Hubei	Wuhan	Shaanxi	Xianyang	0.03
2020-02-16	江苏省	连云港市	Hubei	Wuhan	Jiangsu	Lianyungang	0.02
2020-02-16	广东省	清远市	Hubei	Wuhan	Guangdong	Qingyuan	0.02
2020-02-16	浙江省	台州市	Hubei	Wuhan	Zhejiang	Taizhou	0.02
2020-02-16	四川省	内江市	Hubei	Wuhan	Sichuan	Neijiang	0.02
2020-02-16	广东省	梅州市	Hubei	Wuhan	Guangdong	Meizhou	0.02
2020-02-16	浙江省	湖州市	Hubei	Wuhan	Zhejiang	Huzhou	0.02
2020-02-16	河北省	衡水市	Hubei	Wuhan	Hebei	Hengshui	0.02
2020-02-16	云南省	昆明市	Hubei	Wuhan	Yunnan	Kunming	0.02
2020-02-16	江西省	宜春市	Hubei	Wuhan	Jiangxi	Yichun	0.02
2020-02-16	江西省	赣州市	Hubei	Wuhan	Jiangxi	Ganzhou	0.02
2020-02-16	广西壮族自治区	柳州市	Hubei	Wuhan	Guangxi	Liuzhou	0.02
2020-02-16	江苏省	无锡市	Hubei	Wuhan	Jiangsu	Wuxi	0.02
2020-02-16	广东省	湛江市	Hubei	Wuhan	Guangdong	Zhanjiang	0.02
2020-02-16	广东省	惠州市	Hubei	Wuhan	Guangdong	Huizhou	0.02
2020-02-16	山东省	济宁市	Hubei	Wuhan	Shandong	Jining	0.02
2020-02-16	福建省	泉州市	Hubei	Wuhan	Fujian	Quanzhou	0.02
2020-02-16	山东省	菏泽市	Hubei	Wuhan	Shandong	Heze	0.02
